Sha,Message,IsBugFix,Message,Response
cdf3c3329cc0bc0c0cf3bcfd41c92f969af93b52,"Publish interactive packages (#427)",False,"Publishing packages is a development task not related to bug fixing","{""IsBugFix"": false, ""Reason"": ""Publishing packages is a development task not related to bug fixing""}"
1635d414e585d9c5b4ba8fec5c4073605ce81ea9,"Merge pull request #459 from colombod/feature/notebook_examples",False,"Merging of pull requests typically does not indicate a bugfix commit but rather the integration of new changes into the main branch.","{""IsBugFix"": false, ""Reason"": ""Merging of pull requests typically does not indicate a bugfix commit but rather the integration of new changes into the main branch.""}"
4ebd11adf216c5e9d54a22140288fe3dfd8c9f57,"allow nuget package loading from F# kernel (#454)",True,"Enabling a feature that enhances F# operation functionality","{""IsBugFix"": true, ""Reason"": ""Enabling a feature that enhances F# operation functionality""}"
6c5db2a05a9acaa87f1103ce7bb171247fb5766e,"add MyGet package upload to build stage on master (#464)",False,"The commit message suggests a new feature/tool addition rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests a new feature/tool addition rather than fixing a bug.""}"
e78dfecddddebf39a1fe394d4362019e98e101bd,"Merge pull request #465 from colombod/feature/binder",False,"Merging pull requests and feature development","{""IsBugFix"": false, ""Reason"": ""Merging pull requests and feature development""}"
af1e72012a290e98b60e0097553231337c66234f,"Merge pull request #466 from colombod/feature/protocol_jupyter_lab_fixes",True,"The pull request title and JSON suggest this merge is related to fixing protocol issues for JupyterLab.","{""IsBugFix"": true, ""Reason"": ""The pull request title and JSON suggest this merge is related to fixing protocol issues for JupyterLab.""}"
c3a1b3b7e208f0ebdbfe62c058b32a484dac360b,"Merge pull request #468 from colombod/feature/update_version",False,"It's a merge pull request.","{""IsBugFix"": false, ""Reason"": ""It's a merge pull request.""}"
bc3ca4cda1bf1d969a2b30b6e258050ca74845bf,"Merge pull request #470 from colombod/feature/demo",,"A merge commit is not a bugfix commit unless the context indicates otherwise","{""IsBugFix"": null, ""Reason"": ""A merge commit is not a bugfix commit unless the context indicates otherwise""}"
2634faee1c379b94b3e154778ac14ca7150ed40f,"Merge pull request #471 from eerhardt/updateDemo",False,"The commit is a merge pull request and does not directly indicate bugfixing","{""IsBugFix"": false, ""Reason"": ""The commit is a merge pull request and does not directly indicate bugfixing""}"
8b1d49bf7835a2bccdba128d89a2ca3441707c3f,"Merge pull request #472 from colombod/feature/kernel_install_error_message",True,"Pull request from a feature branch targeting kernel error messages which indicates an issue fix","{""IsBugFix"": true, ""Reason"": ""Pull request from a feature branch targeting kernel error messages which indicates an issue fix""}"
ee983eaf86823e8c569a37dce4b7f41473bbc7e7,"Merge pull request #473 from colombod/feature/latest_tool_on_binder",False,"It's a merge commit which typically does not fix bugs","{""IsBugFix"": false, ""Reason"": ""It's a merge commit which typically does not fix bugs""}"
6229e5b58796bc51af65420d4aaa2b70f636153b,"Merge pull request #461 from jonsequitur/formatter-fixes",True,"Merge pull request from a specific project (formatter-fixes) typically indicates an issue fix related to formatting","{""IsBugFix"": true, ""Reason"": ""Merge pull request from a specific project (formatter-fixes) typically indicates an issue fix related to formatting""}"
7fc43c5f7315b7c288a16c300386ce89a231d466,"Merge pull request #477 from colombod/master",False,"The commit is a merge with no changes to the code","{""IsBugFix"": false, ""Reason"": ""The commit is a merge with no changes to the code""}"
b65e19d7e5d0355759775f959e1d0da4cfdb5c14,"Merge pull request #478 from colombod/feature/move_start_dir",False,"The merge of changes from another pull request does not necessarily indicate a bugfix; it could mean an addition or change which may include a fix but cannot be determined solely by the given information","{""IsBugFix"": false, ""Reason"": ""The merge of changes from another pull request does not necessarily indicate a bugfix; it could mean an addition or change which may include a fix but cannot be determined solely by the given information""}"
2e4ec4ad5fb3938e3ba333e9a079fec19cf4569f,"Merge pull request #479 from colombod/feature/safe_ml_example",False,"The commit appears to be a merge from a pull request which does not specify fixing bugs","{""IsBugFix"": false, ""Reason"": ""The commit appears to be a merge from a pull request which does not specify fixing bugs""}"
a4bedb283573c7ea055a4d86ba1e4dc34ec74a6a,"add support for who and whos magic commands (C#) (#474)",False,"Introducing new commands is not fixing existing bugs","{""IsBugFix"": false, ""Reason"": ""Introducing new commands is not fixing existing bugs""}"
f485ef59ae986b7e98e14a8edb7bbbc4da6e5313,"update F# package to *.0.0-beta.19475.3 (#481)",True,"Package version update implies fixing issues from previous versions or introducing fixes within the same release","{""IsBugFix"": true, ""Reason"": ""Package version update implies fixing issues from previous versions or introducing fixes within the same release""}"
edfd77ead7ba3b7a2b8b7e050a575ff57eb683db,"Delete internal-sha.txt (#483)",True,"Removing non-essential files can be considered as a bugfix if it was contributing to clutter or potential confusion in the repository.","{""IsBugFix"": true, ""Reason"": ""Removing non-essential files can be considered as a bugfix if it was contributing to clutter or potential confusion in the repository.""}"
1fc6c9e43a28a59f37a55c9a95e3c3525ee7f17d,"Merge pull request #480 from colombod/feature/protocol_adapter",False,"Merge request associated with a feature adaptation","{""IsBugFix"": false, ""Reason"": ""Merge request associated with a feature adaptation""}"
02e383d598f6a62b5000304e569cc896a79e813d,"fix error with #r ""nuget:NewtonSoft.Json"" (#484)",True,"The commit message refers to fixing an error with a library update","{""IsBugFix"": true, ""Reason"": ""The commit message refers to fixing an error with a library update""}"
07ef066399b7ae11dc3823751b056ea6e9bfa7d4,"Merge pull request #488 from colombod/feature/kernel_events_on_stdio",False,"The commit is a merge and not directly fixing a bug","{""IsBugFix"": false, ""Reason"": ""The commit is a merge and not directly fixing a bug""}"
173324e75fcb4be88bfb06e1918d22a2691e90a7,"Merge pull request #493 from colombod/feature/commandy_serialization_improvement",False,"A merge pull request from a feature branch indicates integration rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""A merge pull request from a feature branch indicates integration rather than fixing an existing bug.""}"
abeccf98099b29b6eecb8ae3434758c6d4ef80a5,"Merge pull request #494 from colombod/feature/additional_kernel_events_for_values",False,"Merged pull request does not necessarily indicate a bugfix especially without explicit mention of fixing an issue","{""IsBugFix"": false, ""Reason"": ""Merged pull request does not necessarily indicate a bugfix especially without explicit mention of fixing an issue""}"
99d0941bd139ab4a4043f85c0644f5e3b99d2358,"Merge pull request #490 from jonsequitur/magic-command-error-improvements",False,"A merge pull request is not a bugfix commit but rather integrating changes","{""IsBugFix"": false, ""Reason"": ""A merge pull request is not a bugfix commit but rather integrating changes""}"
0d7eecad3c62d9d9567d67fa20e0d1cd98d8a176,"Merge pull request #489 from brettfo/blazor-templates",False,"Merge pull request suggests incorporation of changes rather than a bug fix","{""IsBugFix"": false, ""Reason"": ""Merge pull request suggests incorporation of changes rather than a bug fix""}"
f7b22ce0ea804bcb8f6ad05e65a1999c95e787f5,"Merge pull request #496 from eerhardt/updateDemo",False,"Merging PRs does not necessarily imply a bugfix; context is needed to determine intention","{""IsBugFix"": false, ""Reason"": ""Merging PRs does not necessarily imply a bugfix; context is needed to determine intention""}"
b43d1fc809895228b0ca3d42c57095f7c0cedd36,"capture console output from F# kernel (#495)",True,"Changing file contents to capture console output","{""IsBugFix"": true, ""Reason"": ""Changing file contents to capture console output""}"
e43a0ab70f4883e3105b206ccb668b24f12e5822,"Consolidate interactive tests (#482)",True,"Interactive tests are typically used to verify the functionality of code after a bugfix. The commit message indicates consolidation which implies improvement in test maintainability and reliability.","{""IsBugFix"": true, ""Reason"": ""Interactive tests are typically used to verify the functionality of code after a bugfix. The commit message indicates consolidation which implies improvement in test maintainability and reliability.""}"
98f1366792497fa4e09ca779610788cbf2053560,"Merge pull request #504 from brettfo/fsharp-error",False,"Scan data indicates merge from pull request which typically denotes integration of changes rather than a bugfix commit","{""IsBugFix"": false, ""Reason"": ""Scan data indicates merge from pull request which typically denotes integration of changes rather than a bugfix commit""}"
e058fa1a25287860cc0e03cc40d727063f2735e2,"Merge pull request #502 from colombod/feature/erro_not_showing",False,"This represents a merge of pull request related to an error issue.","{""IsBugFix"": false, ""Reason"": ""This represents a merge of pull request related to an error issue.""}"
75ad299e556c35d53b097793d8732f12a43d3b9d,"Merge pull request #501 from dotnet/darc-master-6a34eb11-464c-48ba-81b3-4af8e8a12472",False,"This is a merge commit without any direct indication of fixing a bug","{""IsBugFix"": false, ""Reason"": ""This is a merge commit without any direct indication of fixing a bug""}"
911bbcb1cbe963268623f95b76cad450006be78b,"Merge pull request #505 from colombod/feature/error_traceback",False,"Merge pull request involved a feature update and not directly fixing a bug","{""IsBugFix"": false, ""Reason"": ""Merge pull request involved a feature update and not directly fixing a bug""}"
6b7dac552e23f09535ea08b3f84613f1a7b747f4,"Merge pull request #508 from colombod/feature/udate_mybinder_docker",False,"It is a merge request and not explicitly mentioned as fixing any bug.","{""IsBugFix"": false, ""Reason"": ""It is a merge request and not explicitly mentioned as fixing any bug.""}"
0db7930008bb385153a065506aa90aaa1fe4a712,"Merge pull request #509 from colombod/feature/func_formatting",False,"This is a merge pull request which indicates integrating changes rather than fixing bugs","{""IsBugFix"": false, ""Reason"": ""This is a merge pull request which indicates integrating changes rather than fixing bugs""}"
