Sha,Message,IsBugFix,Message,Response
0e7f8c97ab2b22d6d757e85bb55fc3fdaf8e4f36,"Change ML.NET to work with .NET Framework 4.6.1 (#1075)",True,"Changing compatibility could be to address a bug or performance issue","{""IsBugFix"": true, ""Reason"": ""Changing compatibility could be to address a bug or performance issue""}"
93fbd25578a99ec3c1e326467577f254b127c7bf,"Cumulative changes based on 0.6 bag bash (#1079)",False,"Cumulative changes suggest improvements rather than a specific bugfix","{""IsBugFix"": false, ""Reason"": ""Cumulative changes suggest improvements rather than a specific bugfix""}"
8aa4f1fd5120c731d640060fa5e72dc03b8ae74a,"Converting KMeans++trainer to estimator. (#979)",True,"Converting a trainer to an estimator implies fixing or enhancing functionality","{""IsBugFix"": true, ""Reason"": ""Converting a trainer to an estimator implies fixing or enhancing functionality""}"
0996878683564cbe20f63eff4a1fd8aa41916241,"Ensure all Microsoft.ML assemblies are loaded by the LearningPipeline API. (#1082)",True,"Addresses a specific issue related to the LearningPipeline API and Microsoft.ML assemblies which is indicative of bugfix work.","{""IsBugFix"": true, ""Reason"": ""Addresses a specific issue related to the LearningPipeline API and Microsoft.ML assemblies which is indicative of bugfix work.""}"
abac853395163656e5f44517ee770d45c5457753,"update ml.scoring library to stable version (#1086)",True,"Updating to a stable version usually implies fixing previous issues in the library","{""IsBugFix"": true, ""Reason"": ""Updating to a stable version usually implies fixing previous issues in the library"" }"
f10212c71a1d43cab7e3ebe414cd3c9278d9401f,"Temporary fix for warning issue in KeyToValueTransform (#1083)",True,"Specific issue addressed with a fix","{""IsBugFix"": true, ""Reason"": ""Specific issue addressed with a fix""}"
0b9ca0032584b17a77c4bc8d7601a59c659f7f21,"More pigstensions (#1084)",False,"Changing pigstuensions is typically a code style improvement or feature addition/adjustment","{""IsBugFix"": false, ""Reason"": ""Changing pigstuensions is typically a code style improvement or feature addition/adjustment""}"
1ae6070a554a374dec4d9b9f746cfde481b033c7,"Added training method that accepts initial predictor for Symboli SGD estimator (#1088)",False,"Introduction of a new feature or modification without fixing an existing bug","{""IsBugFix"": false, ""Reason"": ""Introduction of a new feature or modification without fixing an existing bug""}"
95f5f27c8d97de618142ab8759a9215de6f6a1c4,"API overview and samples (#960)",False,"General documentation and samples","{""IsBugFix"": false, ""Reason"": ""General documentation and samples""}"
3cdd3c8b32705e91dcf46c429ee34196163af6da,"Ranker train context and FastTree ranking xtensions (#1068)",False,"The commit message suggests code enhancement and extension rather than fixing a bug.","{""IsBugFix"": false, ""Reason"": ""The commit message suggests code enhancement and extension rather than fixing a bug.""}"
f124d69ffe70f3738c28520c1f5fe83f28441b4a,"Add other projects to console project (#1099)",False,"The commit message indicates a project restructuring rather than fixing an existing bug.","{""IsBugFix"": false, ""Reason"": ""The commit message indicates a project restructuring rather than fixing an existing bug.""}"
161b450a68a3f47eaf8abd4ce4778e417814b20f,"Introduce CustomPipelineColumn (#1091)",True,"Introduced a new feature (CustomPipelineColumn) which can be related to addressing certain issues or streamlining processes","{""IsBugFix"": true, ""Reason"": ""Introduced a new feature (CustomPipelineColumn) which can be related to addressing certain issues or streamlining processes""}"
70b3c3b2ede7321c40aad6ab14de673bc9a962d7,"Add release notes for ML.NET 0.6 (#1102)",False,"The commit mentions adding release notes which indicates a new feature or documentation update rather than fixing an existing bug","{""IsBugFix"": false, ""Reason"": ""The commit mentions adding release notes which indicates a new feature or documentation update rather than fixing an existing bug""}"
875ef004402306de4dcedc674a5bc6db05c48ea0,"Add a workaround for the tests hanging while loading MKL. (#1076)",True,"Workaround indicates a fix for an issue with test hang","{""IsBugFix"": true, ""Reason"": ""Workaround indicates a fix for an issue with test hang""}"
87ffaa1b47cd869ca5055f00043e113f23696e07,"Add xml documentation for TensorFlowUtils.GetModelSchema and TensorFlowUtils.GetModelNodes (#1093)",True,"Adding XML documentation to previously existing code does not directly fix a bug but enhances code comprehension and maintainability.","{""IsBugFix"": true, ""Reason"": ""Adding XML documentation to previously existing code does not directly fix a bug but enhances code comprehension and maintainability.""}"
76dd9235f348aee4fdf7e62a9edf27510f14769b,"Updated the building instructions to specify supported VS version (#1024)",False,"The commit message suggests an update to build instructions rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""The commit message suggests an update to build instructions rather than fixing a bug""}"
00a10ad062bcff3799039703d9ed152a849d0085,"Adding ONNX scoring example link and prediction engine improvement benchmarks (#1114)",False,"Contribution related to feature addition and performance improvement","{""IsBugFix"": false, ""Reason"": ""Contribution related to feature addition and performance improvement""}"
eb1c141145ea5d2c44c106ede205473e211fba77,"Fixed a grammatical error in windows-instructions (#1117)",True,"Fixed a grammatical error which could be considered as improving readability and clarity","{""IsBugFix"": true, ""Reason"": ""Fixed a grammatical error which could be considered as improving readability and clarity""}"
ff85a5cd0757fedf20572d3a542d7e6ca78c9851,"Allow the creation of ONNX initializers (#965)",False,"Allows a feature or functionality","{""IsBugFix"": false, ""Reason"": ""Allows a feature or functionality""}"
fcea146add5e8b9c3197f800b7201b333ab5ae3e,"Add instructions for building for .NET Core 3.0, and make them work. (#1032)",True,"The commit includes adding build instructions and functionality to support a specific .NET Core version","{""IsBugFix"": true, ""Reason"": ""The commit includes adding build instructions and functionality to support a specific .NET Core version""}"
cde7038b3132801ee212b3757945a3697a1f485c,"Port Time Series (#977)",True,"Significant code changes typically indicate a bugfix release","{""IsBugFix"": true, ""Reason"": ""Significant code changes typically indicate a bugfix release""}"
25b4a2c7797724558363591ea52f959ebabe0071,"Update Readme (#1123)",False,"Readme update does not fix a bug","{""IsBugFix"": false, ""Reason"": ""Readme update does not fix a bug""}"
c6c0d2295b7c4c7c7ffe1bc8ede9421988774852,"Convert categorical hash to estimator (#1033)",True,"Converting categorical hash likely represents a fix to improve model efficiency or performance.","{""IsBugFix"": true, ""Reason"": ""Converting categorical hash likely represents a fix to improve model efficiency or performance.""}"
3a1fa0f7fac7d4c9e750074094602f85aa3db0ed,"Update build yaml to use official container functionality (#1118)",True,"Actual change in build configuration indicating a potential bug fix","{""IsBugFix"": true, ""Reason"": ""Actual change in build configuration indicating a potential bug fix""}"
ed54adeb790cd9385a2ab73b095d0eb229051a91,"Static pipelines now handle types with PipelineColumn properties. (#1115)",True,"Introducing type handling via properties in pipelines implies a potential bug fix since it could address issues with missing or incorrect data handling.","{""IsBugFix"": true, ""Reason"": ""Introducing type handling via properties in pipelines implies a potential bug fix since it could address issues with missing or incorrect data handling.""}"
061788d73351ce0560e67d146cd997f806713ee9,"Char array for separators in word tokenizer (#1089)",True,"Improvement in tokenizer functionality","{""IsBugFix"": true, ""Reason"": ""Improvement in tokenizer functionality""}"
2bafe947a1b8dc21d05beb789495329e085d3790,"General grammar and punctuation fixes (#1140)",True,"Improvements in grammar and punctuation can be considered a bugfix as they enhance code readability and maintainability","{""IsBugFix"": true, ""Reason"": ""Improvements in grammar and punctuation can be considered a bugfix as they enhance code readability and maintainability""}"
39c034266d85c2a4711560be5f8021f8cc964629,"Remove ComponentCatalog from EntryPointGraph's and GraphRunner's constructors (#1135)",True,"Removing a component from constructors implies resolving an issue that likely affected the functionality of the software","{""IsBugFix"": true, ""Reason"": ""Removing a component from constructors implies resolving an issue that likely affected the functionality of the software""}"
800d245450d2b0f4656476bb479f6205d14e058d,"Fixed docs for API overview: added AsDynamic call (#1139)",True,"Fixed documentation which can be related to a bug in API usage","{""IsBugFix"": true, ""Reason"": ""Fixed documentation which can be related to a bug in API usage""}"
eba2751b453d6ba23e633c705a7f9c020ca7e18c,"add .NET Core 3.0 support for the benchmarks (#1142)",True,"Introducing .NET Core 3.0 support implies a bugfix to enhance compatibility","{""IsBugFix"": true, ""Reason"": ""Introducing .NET Core 3.0 support implies a bugfix to enhance compatibility""}"
20761a3575eee232798f962868d4fd714334ccac,"Create links to detail sections (#1149)",False,"Introduced new changes rather than fixing an existing bug","{""IsBugFix"": false, ""Reason"": ""Introduced new changes rather than fixing an existing bug""}"
c87b869440d592ff9a445f84ff5cd2a7769cc2a2,"XML documentation references cs code for examples (#1105)",False,"Updating documentation does not resolve a bug","{""IsBugFix"": false, ""Reason"": ""Updating documentation does not resolve a bug""}"
22b084566f10f4749e1c4a8dcb357b48755d0548,"Remove explicit ComponentCatalog parameter (#1147)",True,"The commit message suggests a bug was fixed by removing an unnecessary parameter","{""IsBugFix"": true, ""Reason"": ""The commit message suggests a bug was fixed by removing an unnecessary parameter""}"
ce7d3f6e1a3b2af1b3d6ccc5cf1a01364bc66d7c,"Updating the CopyColumnsEstimator and Transform to use common code (#706) (#1141)",True,"Improvement of existing code structure for efficiency","{""IsBugFix"": true, ""Reason"": ""Improvement of existing code structure for efficiency""}"
b7702817fb043b94514fd9afde46933e743f17db,"TrainUtils.Train does not have consistent API usage (#1155)",True,"Introduced an API consistency fix","{""IsBugFix"": true, ""Reason"": ""Introduced an API consistency fix""}"
2a4681bc755a214918e0381b31393f9f23fbf9f9,"Conversion of Multi Class Naive Bayes classifier to estimator (#1111)",True,"Refactoring a classifier to improve code structure","{""IsBugFix"": true, ""Reason"": ""Refactoring a classifier to improve code structure""}"
